OID_,SiteID,Agnc_ID,SourcNm,Wtrbdy_n,Verified,Comments,DM_Notes,Region,dist_coast_km,NHDPlusID,SourceFC,GridCode,AreaSqKm,VPUID,cat_ID,cat_ID_txt,cat_ID_con,catID,MERGE_SRC,site_max_acc,site_acc_sqKm,Area_km2,AreaSqKm_1,ArbolateSu,PathLength,StartFlag,TerminalPa,USContArea,DSContArea,LINKNO,DOUTEND,DOUTSTART,area_diff,str_slope,str_ord,ds_dist_outlet,str_slope_dg,lat,lon,sp_ls,AWC_CODE,sa_sp_hab,sa_sp_count,ts_id_dm,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_north_area,north_area,wtd_north_per,non_wetland_area,wetland_area,wtd_wet_per,wtd_lake_area_sqm,wtd_lake_per,wtd_glacier_area_sqm,wtd_glacier_per,wtd_lcld_mn_2001,wtd_lcld_mn_2002,wtd_lcld_mn_2003,wtd_lcld_mn_2004,wtd_lcld_mn_2005,wtd_lcld_mn_2006,wtd_lcld_mn_2007,wtd_lcld_mn_2008,wtd_lcld_mn_2009,wtd_lcld_mn_2010,wtd_lcld_mn_2011,wtd_lcld_mn_2012,wtd_lcld_mn_2013,wtd_lcld_mn_2014,wtd_lcld_mn_2015,wtd_lcld_mn_2016,wtd_lcld_mn_2017,wtd_lcld_mn_2018,wtd_lcld_mn_2019
11,APU9, ,APU, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,5.009433197742734,75004300004254.000000000000000,NHDPlusBurnLineEvent,218,0.312775020000000,19020301,75004300004254.000000000000000,75004300004254,Cook_Inlet_75004300004254,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,13733292,343.332299999999975,347.268774828552296,0.312775020000000,578.913999500000045,9.766690770000000,0,75004300000390.000000000000000,,,,,,3.936474828552321,0.007508030000000,6,9.766690770000000,0.430170348604486,59.746756529999999,-151.752599400000008,"CO_s, P_s, DV_p, K_s, SH_p, P_p, K_r",244-10-10010,1,3,apu9,3130.000000000000000,313000.000000000000000,0.000001146189788,28.330017089843750,28.330015943653962,5.717186317491901,5.216169187407926,17894.793173749651032,3.436015367507935,13.537039661407471,3130.000000000000000,313000.000000000000000,44,84,40,55.550798722044625,11.236272035964454,173874.000000000000000,41,46,84,50,75,3472709.000000000000000,347270900.000000000000000,44,621,577,351.950762358723580,119.162270050323201,1222222580.000000000000000,578,396,621,358,510,3472709.000000000000000,347270900.000000000000000,0.000001146189788,49.303035736083984,49.303034589894196,7.306688648247841,5.125223107856667,25374003.428968112915754,6.185420989990234,14.085902595520018,259861700.000000000000000,87409200.000000000000000,25.170320000000000,335047900.000000000000000,12223000.000000000000000,3.519730600000000,175414.628385408839677,0.050512640669180,,,502.300144300144211,496.232155731795046,450.303030303030198,482.854361932228016,476.852092352092143,492.559884559884495,479.440115440115505,495.900504686373324,475.395097332371904,496.593795093795109,483.703463203463173,498.057720057720132,500.866618601297830,463.652958152958149,434.039682539682360,465.802451333813792,476.338139870223699,471.945165945165854,477.527036770007385
12,AR2, ,CIK, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,6.458048635375333,75004300004341.000000000000000,NHDPlusBurnLineEvent,2391,0.158450020000000,19020301,75004300004341.000000000000000,75004300004341,Cook_Inlet_75004300004341,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,10737665,268.441624999999988,268.456549910217859,0.158450020000000,431.052988410000012,22.559120690000000,0,75004300000390.000000000000000,,,,,,0.014924910217871,0.006438010000000,6,22.559120690000000,0.368865705274111,59.718342399999997,-151.640898190000001,"DV_p, SH_p, K_s, CO_s, K_r",244-10-10010,1,2,ar2,1579.000000000000000,157900.000000000000000,0.000002861604116,27.780954360961914,27.780951499357798,5.165648896840367,5.736216825109415,8156.559608110939735,3.367464542388916,15.611315727233890,1579.000000000000000,157900.000000000000000,110,162,52,118.273590880304184,12.118995414918862,186754.000000000000000,53,113,138,114,137,2684580.000000000000000,268458000.000000000000000,110,621,511,381.996963025873640,106.983298982506142,1025501407.000000000000000,512,408,621,387,524,2684580.000000000000000,268458000.000000000000000,0.000002861604116,49.303035736083984,49.303032874479868,7.417674612368677,5.151887286592496,19913340.910872701555490,6.221668243408203,14.202246665954590,203937300.000000000000000,64520700.000000000000000,24.033815000000001,260848900.000000000000000,7609100.000000000000000,2.834372500000000,18367.261903742532013,0.006841800622814,,,505.138059701492466,497.406716417910218,455.825559701492409,483.911380597015125,478.944962686567010,492.733208955223859,481.397388059701655,497.460820895522204,476.796641791044692,497.653917910447717,484.669776119402968,498.313432835820947,502.309701492537386,463.224813432835845,438.124999999999773,470.334888059701257,476.879664179104680,473.901119402984989,479.503731343283732
13,CIK1, ,CIK, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,4.308579468921654,75004300000100.000000000000000,NHDPlusBurnLineEvent,1240,1.968574990000000,19020301,75004300000100.000000000000000,75004300000100,Cook_Inlet_75004300000100,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,1157369,28.934225000000001,28.961324890473019,1.968574990000000,35.188618069999997,7.594947020000000,0,75004300000390.000000000000000,,,,,,0.027099890473018,0.009907670000000,3,7.594947020000000,0.567649102451712,59.757646800000003,-151.779836460000013,"CO_s, DV_r, CO_r, K_s, SH_r, K_r",244-10-10010-2021,1,2,cik1,19699.000000000000000,1969900.000000000000000,0.000000893614924,40.575580596923828,40.575579703308904,3.926368622916917,3.827075210014609,77345.535502840342815,3.031983852386475,8.707495498657227,19699.000000000000000,1969900.000000000000000,33,78,45,58.662825524138157,8.202982545533880,1155599.000000000000000,46,65,33,59,68,289619.000000000000000,28961900.000000000000000,33,417,384,156.209375075529039,85.736552920376553,45241203.000000000000000,385,91,417,128,294,289619.000000000000000,28961900.000000000000000,0.000000893614924,40.575580596923828,40.575579703308904,3.959569587823011,3.634757839664418,1146766.584455712698400,3.367434501647949,8.499006271362305,21835000.000000000000000,7126900.000000000000000,24.607847000000000,18485400.000000000000000,10476500.000000000000000,36.173386000000001,35873.496885318112618,0.123866905333184,,,478.060344827586164,485.094827586206918,416.956896551724071,473.603448275861979,464.163793103448199,481.862068965517153,464.534482758620641,484.525862068965580,466.956896551724185,481.017241379310292,475.318965517241566,490.094827586207032,489.896551724138135,457.818965517241622,407.120689655172384,435.181034482758548,465.508620689655118,459.189655172413779,458.310344827586277
14,CIK2, ,CIK, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,6.338894501343706,75004300002142.000000000000000,NHDPlusBurnLineEvent,257,1.669949970000000,19020301,75004300002142.000000000000000,75004300002142,Cook_Inlet_75004300002142,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,2202623,55.065575000000003,55.342199937838231,1.669949970000000,77.191079139999999,14.218207319999999,0,75004300000390.000000000000000,,,,,,0.276624937838228,0.008881090000000,4,14.218207319999999,0.508835596831695,59.794685620000003,-151.728021039999987,"CO_s, DV_r, DV_p, K_s, SH_p",244-10-10010-2011,1,2,cik2,16713.000000000000000,1671300.000000000000000,0.000001802114298,19.246385574340820,19.246383772226523,3.227524419117823,2.851773391363632,53941.615616716175282,2.851679086685181,6.843850326538086,16713.000000000000000,1671300.000000000000000,68,116,48,95.104110572607951,10.081599842992395,1589475.000000000000000,49,102,116,98,106,553443.000000000000000,55344300.000000000000000,68,569,501,323.012783610957626,124.652798837465696,178769164.000000000000000,502,443,68,345,472,553443.000000000000000,55344300.000000000000000,0.000001802114298,41.294097900390625,41.294096098276327,6.003255844847777,4.598285181662918,3322459.924540088046342,5.101303577423096,11.973081016540528,44085800.000000000000000,11258500.000000000000000,20.342655000000001,50268300.000000000000000,5076000.000000000000000,9.171677000000001,814.245202272648726,0.001471291714437,,,496.764705882352757,493.493212669683260,438.271493212669668,480.167420814479613,476.696832579185582,489.823529411764582,474.565610859728508,493.276018099547514,472.294117647058897,490.122171945701325,485.493212669683146,495.022624434389115,497.932126696832597,465.475113122171763,423.796380090497621,464.208144796379997,472.914027149321271,469.298642533936629,473.244343891402650
15,CIK3, ,CIK, ,1,needs additional review: can't determine if it is in the correct catchment or not,Moved to main stem,Cook_Inlet,3.744638986045366,75004300002289.000000000000000,NHDPlusBurnLineEvent,1817,0.518200000000000,19020301,75004300002289.000000000000000,75004300002289,Cook_Inlet_75004300002289,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,309939,7.748475000000000,8.169199984040972,0.518200000000000,14.701965530000001,16.928473879999999,0,75004300000390.000000000000000,,,,,,0.420724984040972,0.006118580000000,3,16.928473879999999,0.350564435960752,59.709907899999997,-151.699112839999998,"CO_s, DV_r, CO_r",244-10-10010-2088,1,1,cik3,5172.000000000000000,517200.000000000000000,0.000002128668484,30.403968811035156,30.403966682366672,6.241330191430449,5.470692678352622,32280.159750078280922,4.718673706054688,13.824665260314941,5172.000000000000000,517200.000000000000000,79,146,67,112.033255993812858,16.210729692025680,579436.000000000000000,67,116,79,117,130,81684.000000000000000,8168400.000000000000000,79,346,267,188.321066549139374,54.853116823093707,15382818.000000000000000,267,128,79,184,260,81684.000000000000000,8168400.000000000000000,0.000002128668484,35.102077484130859,35.102075355462375,5.528552085973178,3.849078255693092,451594.248590633098502,4.772657871246338,10.129653835296629,5792600.000000000000000,2375800.000000000000000,29.085255000000000,7576000.000000000000000,592400.000000000000000,7.252338400000000,10091.867409149797822,0.123535565647369,,,486.548387096774150,486.937499999999943,418.806451612903288,476.906249999999943,460.419354838709751,486.677419354838719,461.612903225806406,486.093750000000057,469.625000000000057,485.838709677419331,477.483870967741893,491.774193548387132,490.406250000000000,461.451612903225850,412.838709677419331,440.218749999999943,472.125000000000057,461.064516129032256,458.937500000000000
16,CIK4, ,CIK, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,5.956262984067052,75004300005303.000000000000000,NHDPlusBurnLineEvent,798,3.505475070000000,19020301,75004300005303.000000000000000,75004300005303,Cook_Inlet_75004300005303,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,3779249,94.481224999999995,96.243400106957168,3.505475070000000,151.485539139999986,15.969979649999999,0,75004300000390.000000000000000,,,,,,1.762175106957173,0.000861230000000,4,15.969979649999999,0.049344831990086,59.809510639999999,-151.725087910000013,"K_s, CO_s, DV_p, SH_p",244-10-10010-2011-3031,1,2,cik4,35042.000000000000000,3504200.000000000000000,0.000001799078063,24.993223190307617,24.993221391229554,3.435329105737483,2.979130796733567,120380.802523252859828,2.873092174530029,7.550963640213013,35042.000000000000000,3504200.000000000000000,69,131,62,92.337166828377519,13.523708245854237,3235679.000000000000000,63,99,69,96,109,962391.000000000000000,96239100.000000000000000,69,526,457,214.348130853259903,90.042243730671188,206286712.000000000000000,458,126,526,199,350,962391.000000000000000,96239100.000000000000000,0.000001799078063,37.885135650634766,37.885133851556702,4.963662056758843,3.955916439336650,4776983.690466200001538,3.815363645553589,10.236034393310547,69822800.000000000000000,26416300.000000000000000,27.448613999999999,78705300.000000000000000,17533800.000000000000000,18.218997999999999,7471.533230706494578,0.007763164250643,,,485.657216494845443,486.412371134020589,423.615979381443367,473.067010309278430,473.737113402061766,485.164948453608247,462.778350515463956,487.636597938144234,467.992268041237196,484.131443298969089,478.317010309278430,485.252577319587601,492.298969072164937,461.399484536082412,415.231958762886677,452.417525773195791,471.146907216494810,466.881443298969032,463.827319587628892
17,CIK6, ,CIK, ,1,moved point to correct catchment with matching stream reach; can't confirm stream name,Moved to flowline,Cook_Inlet,6.312563700435086,75004300006376.000000000000000,NHDPlusBurnLineEvent,1707,1.745349980000000,19020301,75004300006376.000000000000000,75004300006376,Cook_Inlet_75004300006376,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,1663768,41.594200000000001,41.630099878310467,1.745349980000000,80.568477599999994,22.559120690000000,0,75004300000390.000000000000000,,,,,,0.035899878310467,0.010436770000000,4,22.559120690000000,0.597961162173352,59.716828110000002,-151.641319600000003,"CO_r, DV_r, DV_p",244-10-10010-2100,2,0,cik6,17462.000000000000000,1746200.000000000000000,0.000002855962293,38.114650726318359,38.114647870356066,10.711614117004052,7.342954351011680,187046.205711124755908,9.472297668457031,21.001645469665526,17462.000000000000000,1746200.000000000000000,109,244,135,178.910720421486445,39.353207501063615,3124139.000000000000000,136,219,244,182,228,416291.000000000000000,41629100.000000000000000,109,495,386,317.601439858178878,65.835097231442845,132214621.000000000000000,387,277,495,322,399,416291.000000000000000,41629100.000000000000000,0.000002855962293,41.483345031738281,41.483342175775988,7.614330858284895,4.894526091943797,3169777.407326277345419,6.394599914550781,14.106086730957031,28824500.000000000000000,12804600.000000000000000,30.758772000000000,40392000.000000000000000,1237100.000000000000000,2.971719300000000,140221.333843687025364,0.336826801409485,,,502.449101796407206,497.191616766467007,442.622754491017929,483.053892215568965,474.772455089820255,499.365269461077901,479.604790419161532,494.538922155688510,472.628742514969986,500.550898203592851,483.526946107784340,502.700598802395177,500.928143712574865,469.616766467065986,427.281437125748596,460.748502994012028,477.413173652694582,469.670658682634667,480.586826347305475
18,CIK7, ,CIK, ,1,needs additional review: moved to different catchment based on the description of point being on the main channel,RS moved so on correct tributary coming in from East.,Cook_Inlet,10.160549887981540,75004300000311.000000000000000,NHDPlusBurnLineEvent,2638,0.414550000000000,19020301,75004300000311.000000000000000,75004300000311,Cook_Inlet_75004300000311,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,2070466,51.761650000000003,51.811849966633297,0.414550000000000,92.382038390000005,37.383934420000003,0,75004300000390.000000000000000,,,,,,0.050199966633294,0.007594670000000,5,37.383934420000003,0.435134171886862,59.751392619999997,-151.508577809999991,"CO_s, DV_r, DV_p, K_s, CO_r, K_r",244-10-10010-2150,1,2,cik7,4139.000000000000000,413900.000000000000000,0.000004621778771,23.747331619262695,23.747326997483924,5.263279657446318,3.923751794722585,21784.714502170307242,4.045763015747070,11.200341796875001,4139.000000000000000,413900.000000000000000,176,236,60,197.940565353950205,15.290513453168533,819276.000000000000000,61,184,236,197,223,518111.000000000000000,51811100.000000000000000,176,600,424,374.325129171160768,97.373943925316638,193941967.000000000000000,425,224,600,374,509,518111.000000000000000,51811100.000000000000000,0.000004621778771,43.873336791992188,43.873332170213416,7.823194609421909,5.807955266913437,4053283.182282194960862,6.363477706909180,15.668673515319824,40941600.000000000000000,10869500.000000000000000,20.979095000000001,49183100.000000000000000,2628000.000000000000000,5.072272300000000,,,,,502.765853658536571,495.785365853658561,449.131707317072994,483.663414634146363,476.502439024390412,488.224390243902462,481.687804878048894,494.985365853658493,472.541463414634109,497.356097560975684,482.419512195122138,495.360975609756110,499.404878048780574,447.765853658536628,428.809756097560921,465.960975609755963,475.790243902439045,468.785365853658732,475.604878048780222
19,CIK8, ,CIK, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,10.360333087625218,75004300004452.000000000000000,NHDPlusBurnLineEvent,543,0.659225030000000,19020301,75004300004452.000000000000000,75004300004452,Cook_Inlet_75004300004452,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,6441594,161.039850000000001,161.045675049111168,0.659225030000000,234.933741569999995,37.383934420000003,0,75004300000390.000000000000000,,,,,,0.005825049111166,0.006986960000000,5,37.383934420000003,0.400316805541623,59.752767929999997,-151.511031930000001,"CO_s, DV_p, K_s, SH_p, K_r",244-10-10010,1,2,cik8,6592.000000000000000,659200.000000000000000,0.000004621936114,49.303035736083984,49.303031114147871,8.013441246033338,6.693709465491931,52824.604693851761112,5.810352802276611,17.066448020935059,6592.000000000000000,659200.000000000000000,176,331,155,212.378337378640538,36.863934958624910,1399998.000000000000000,156,182,329,197,270,1610459.000000000000000,161045900.000000000000000,176,621,445,421.668654091783708,90.685015448044766,679080079.000000000000000,446,396,621,423,543,1610459.000000000000000,161045900.000000000000000,0.000004621936114,49.303035736083984,49.303031114147871,7.201485133520398,4.886590280143640,11597696.546644126996398,6.185324192047119,13.686214065551757,122012300.000000000000000,39033600.000000000000000,24.237562000000000,157417100.000000000000000,3628800.000000000000000,2.253270600000000,18367.261903742532013,0.011405001654432,,,510.643856920684129,500.110419906687014,466.976671850699688,486.620528771384500,482.157076205287410,496.660964230171032,485.589424572317455,499.959564541212728,480.132192846034116,499.447900466562999,487.410575427682602,500.175738724727807,505.578538102643904,471.482115085536577,449.237947122861215,476.962674961119376,478.404354587869648,478.185069984447637,484.076205287714060
20,COTT-A, ,KBRR, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,12.885180267262738,75004300003409.000000000000000,NHDPlusBurnLineEvent,1598,0.346849980000000,19020301,75004300003409.000000000000000,75004300003409,Cook_Inlet_75004300003409,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,258057,6.451425000000000,5.985900045538625,0.346849980000000,12.230831970000001,45.030398310000002,0,75004300000390.000000000000000,,,,,,-0.465524954461375,0.029445330000000,3,45.030398310000002,1.686605803504926,59.860804139999999,-151.554428639999998,CO_r,244-10-10010-2011-3031-4038,2,0,cott-a,3471.000000000000000,347100.000000000000000,0.000006896369996,20.468454360961914,20.468447464591918,6.696934806432017,3.714255088943118,23245.060713125531038,6.030480861663818,11.973142623901367,3471.000000000000000,347100.000000000000000,256,326,70,292.552290406223960,16.117297812025601,1015449.000000000000000,71,308,256,294,313,59851.000000000000000,5985100.000000000000000,256,526,270,386.521996290787627,55.416299612574903,23133728.000000000000000,271,376,256,387,461,59851.000000000000000,5985100.000000000000000,0.000006896369996,32.154712677001953,32.154705780631957,7.928986083787464,4.264436342602090,474557.746100763499271,7.380203247070312,13.643665313720703,3577700.000000000000000,2407400.000000000000000,40.223219999999998,5807500.000000000000000,177600.000000000000000,2.967369000000000,,,,,501.639999999999986,494.080000000000041,446.120000000000061,481.399999999999977,479.520000000000039,497.319999999999936,476.080000000000098,492.480000000000075,476.560000000000059,491.480000000000018,480.559999999999945,493.879999999999995,499.000000000000000,469.359999999999957,425.880000000000052,464.080000000000041,474.240000000000009,470.799999999999955,480.079999999999984
21,COTT-C, ,KBRR, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,7.847814263880529,75004300005352.000000000000000,NHDPlusBurnLineEvent,1804,1.732025000000000,19020301,75004300005352.000000000000000,75004300005352,Cook_Inlet_75004300005352,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,2356247,58.906174999999998,58.995850020817855,1.732025000000000,95.643339299999994,31.777336819999999,0,75004300000390.000000000000000,,,,,,0.089675020817857,0.002887680000000,4,31.777336819999999,0.165451416702350,59.852587260000000,-151.667468609999986,"CO_r, K_p",244-10-10010-2011-3031,2,0,cott-c,17326.000000000000000,1732600.000000000000000,0.000002383185802,20.775466918945312,20.775464535759511,4.292288882634094,3.815624030953224,74368.197180518312962,3.367456078529358,10.231354713439941,17326.000000000000000,1732600.000000000000000,91,180,89,127.201489091538875,23.483212069076703,2203893.000000000000000,90,96,180,128,156,589978.000000000000000,58997800.000000000000000,91,526,435,235.574873978350780,86.694643356535124,138983993.000000000000000,436,177,526,220,364,589978.000000000000000,58997800.000000000000000,0.000002383185802,37.885135650634766,37.885133267448964,5.178358059909497,4.032092273551144,3055117.331469285301864,4.045722961425781,10.667614459991455,41957800.000000000000000,17040000.000000000000000,28.882432999999999,50113200.000000000000000,8884600.000000000000000,15.059206000000000,3669.361046678422554,0.006219693496040,,,486.366666666666845,486.616666666666731,426.020833333333314,473.937500000000114,474.487500000000011,487.470833333333360,463.050000000000182,488.566666666666549,469.541666666666686,484.862499999999955,480.062500000000114,485.474999999999966,493.204166666666652,463.120833333333223,416.487500000000125,454.750000000000057,472.208333333333258,468.616666666666674,466.500000000000000
22,COTT-W, ,KBRR, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,7.939453821484733,75004300003171.000000000000000,NHDPlusBurnLineEvent,4647,8.914574979999999,19020301,75004300003171.000000000000000,75004300003171,Cook_Inlet_75004300003171,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,355448,8.886200000000001,8.914574998269316,8.914574979999999,6.594242380000000,35.164016820000001,1,75004300000390.000000000000000,,,,,,0.028374998269316,0.003056120000000,1,35.164016820000001,0.175102232542881,59.871610910000001,-151.642472859999998,"K_p, K_r, CO_r",244-10-10010-2011-3031,2,0,cott-w,89147.000000000000000,8914700.000000000000000,0.000002724154456,27.287010192871094,27.287007468716638,4.565169666063417,3.671713399750050,406971.180220555397682,3.435428619384766,9.603608512878418,89147.000000000000000,8914700.000000000000000,103,191,88,138.690814048704368,19.664255632895660,12363870.000000000000000,89,124,103,136,169,89147.000000000000000,8914700.000000000000000,103,191,88,138.690814048706045,19.664255632895902,12363870.000000000000000,89,124,103,136,169,89147.000000000000000,8914700.000000000000000,0.000002724154456,27.287010192871094,27.287007468716638,4.565169666063395,3.671713399750060,406971.180220553418621,3.435428619384766,9.603608512878418,7286500.000000000000000,1628200.000000000000000,18.264215000000000,5828100.000000000000000,3086600.000000000000000,34.623710000000003,,,,,474.999999999999886,482.971428571428589,420.657142857142844,470.285714285714278,471.685714285714369,486.657142857142844,461.371428571428623,487.000000000000000,465.114285714285813,479.085714285714346,479.628571428571433,481.600000000000023,490.771428571428601,463.799999999999955,416.314285714285688,451.142857142857110,469.571428571428612,466.685714285714312,460.028571428571354
23,NANC, ,KBRR, ,1,looks good; can't confirm stream name,Moved to flowline,Cook_Inlet,1.718376061900178,75004300001162.000000000000000,NHDPlusBurnLineEvent,3123,1.810249950000000,19020301,75004300001162.000000000000000,75004300001162,Cook_Inlet_75004300001162,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,7285332,182.133299999999991,183.046499923639971,1.810249950000000,262.306251359999976,2.256587710000000,0,75004300000390.000000000000000,,,,,,0.913199923639979,0.008030240000000,5,2.256587710000000,0.460088971072413,59.774782979999998,-151.829380609999987,"DV_p, K_s, P_s, SH_p, CO_s, DV_r",244-10-10010-2011,1,3,nanc,18096.000000000000000,1809600.000000000000000,0.000000233822874,30.012790679931641,30.012790446108767,4.438132115794590,4.081400739356233,80312.438767418905627,3.368303060531616,9.323698520660400,18096.000000000000000,1809600.000000000000000,7,62,55,40.462864721485602,11.014752398323601,732216.000000000000000,56,47,62,42,51,1830453.000000000000000,183045300.000000000000000,7,569,562,221.033518478758538,128.515313223712610,404591467.000000000000000,563,61,7,197,420,1830453.000000000000000,183045300.000000000000000,0.000000233822874,41.294097900390625,41.294097666567751,4.953287749293895,4.120250443984466,9066760.420558257028461,3.435997247695923,10.399978256225586,139317500.000000000000000,43727800.000000000000000,23.889060000000001,145885600.000000000000000,37159700.000000000000000,20.300820999999999,243656.039159681589808,0.133111553218076,,,487.282157676348561,487.997241379310310,427.419310344827579,475.115862068965498,473.484806629834225,486.122928176795540,467.013850415512593,488.824343015214367,468.842541436464160,484.627071823204346,479.687413554633508,488.484137931034411,493.526896551724178,462.277624309392195,417.183448275862020,453.532413793103387,471.009668508287234,466.969696969696940,465.719613259668506
