OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
11,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200010717,Cook_Inlet_75004200010717,75004200010717.000000000000000,75004200010717,75004200010717.000000000000000,25540.654384717890935,15916524.906786596402526,13633000.000000000000000,2282200.000000000000000,14.3397503,11,1190.000000000000000,119000.000000000000000,1,19,18,8.355462184873945,4.493565847974485,9943.000000000000000,19,6,19,7,16,1,1425,478.239117321808067,305.141332125087558,0.000000081844092,77.668350219726562,27.906939816059065,16.811806792017336,11,1190.000000000000000,119000.000000000000000,0.000000081844092,15.774360656738281,15.774360574894189,3.302507127961307,1.930057557828167,3929.983482273954905,3.366781115531921,5.731658935546875,15837300.000000000000000,77900.000000000000000,0.4894692,4869638.853644934482872,30.594862145873215,,,558.126254464466342,562.945169321014305,537.890024895133365,536.223953892847135,540.533847150694442,552.574886607786993,555.825788630084844,559.629166835152319,545.464140776864724,556.352767452167200,555.038092964565180,561.435617092380085,551.617610749242772,529.247764553422712,534.549126703480169,541.776339392283830,541.552685605156285,541.353394945952573,534.792633768711767
12,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200010096,Cook_Inlet_75004200010096,75004200010096.000000000000000,75004200010096,75004200010096.000000000000000,16231.507488706331060,7266700.035551939159632,6313200.000000000000000,953900.000000000000000,13.1262817,12,222.000000000000000,22200.000000000000000,1,8,7,3.648648648648649,0.921696913782699,810.000000000000000,8,3,7,4,5,1,1062,427.576928898738970,222.758233973337525,0.000000034746257,69.947853088378906,30.081957540646044,13.228701217826980,12,222.000000000000000,22200.000000000000000,0.000000050179427,7.877350807189941,7.877350757010515,1.936125586883279,1.778147583396767,429.819880288087802,1.919171392917633,3.436178183555603,7190700.000000000000000,76400.000000000000000,1.0513134,,,,,534.326512639151019,516.529578511374780,512.447854027055996,514.181957039262329,508.046290817520514,519.570392591265431,533.166269901339660,558.557471343452107,513.133946140827106,547.271291161537874,535.117048065940708,557.212987298919415,524.505800112832958,504.004940072381771,503.118781907499681,505.179659011160652,521.069972891525140,515.257929573013143,507.136106562451062
13,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200012620,Cook_Inlet_75004200012620,75004200012620.000000000000000,75004200012620,75004200012620.000000000000000,13577.929117167781442,4075974.975327529478818,3610800.000000000000000,465300.000000000000000,11.4153233,13,1707.000000000000000,170700.000000000000000,20,158,138,56.294669009959009,24.111374820122929,96095.000000000000000,123,36,119,50,87,20,634,281.407693628713787,133.786245278093020,0.000000988497845,60.841716766357422,22.128476794348490,10.475498393062786,13,1707.000000000000000,170700.000000000000000,0.000001139703841,36.018077850341797,36.018076710637956,13.611379425984213,6.226665571803826,23234.624680155051465,13.465239524841309,21.217478179931643,4067100.000000000000000,9000.000000000000000,0.2207993,,,11578.260382175203631,0.284061125307690,520.434767014375666,515.544515811798760,479.787020024288609,522.358073000184049,492.914867713866897,513.556674578225056,519.425916028269057,546.288882950298444,510.514312013779318,512.555393889004563,526.450492350129593,522.937889916721360,519.937241359633390,495.136528297404482,467.700570882027193,467.358201817311851,503.418545722809313,501.885797428508170,489.263376256186746
14,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200000722,Cook_Inlet_75004200000722,75004200000722.000000000000000,75004200000722,75004200000722.000000000000000,44415.438798182076425,48072024.945143528282642,41438800.000000000000000,6632500.000000000000000,13.7972136,14,18.000000000000000,1800.000000000000000,1,3,2,2.111111111111111,0.458122847290851,38.000000000000000,3,2,1,2,3,1,1628,707.704751067686402,380.726795016798121,0.000000026304223,69.612220764160156,24.771945838461093,14.718703576057363,14,18.000000000000000,1800.000000000000000,0.000000050917109,3.368807554244995,3.368807503327886,1.716246126986546,1.215452232413997,30.892430285757833,2.164942920207977,3.021315622329713,47726700.000000000000000,344600.000000000000000,0.7168518,13278411.942441893741488,27.621910992088019,7418.062545485553528,0.015431142236988,545.746440834662167,538.273859058907988,525.830989170629778,530.420604419791744,528.932763047224284,530.716679873223370,533.377135058987392,548.359466895572609,528.624268514008577,538.792026226872167,531.729710336326775,549.991833949631769,538.067313787641638,522.149621412218266,528.830500528259336,532.011458102788197,533.042021042439842,535.983157245998882,527.556511442607302
15,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200000726,Cook_Inlet_75004200000726,75004200000726.000000000000000,75004200000726,75004200000726.000000000000000,55827.065197548115975,66517074.988003328442574,53793900.000000000000000,12721300.000000000000000,19.1254025,15,3060.000000000000000,306000.000000000000000,0,255,255,89.509477124182879,79.653741516862155,273899.000000000000000,253,5,245,75,202,0,1486,673.943642956796452,335.712828725623353,0.000000001735665,73.896179199218750,18.940423946265945,13.146867112402603,15,3060.000000000000000,306000.000000000000000,0.000000001735665,45.896961212158203,45.896961210422539,16.434854665047137,11.387355422825291,50290.655275044242444,14.580640792846680,32.575794601440428,66395600.000000000000000,119600.000000000000000,0.1798085,34812229.481214433908463,52.335779177741934,417919.457737144257408,0.628288988673236,568.514509811101675,566.251208260443832,554.148483988066346,560.297830474120360,555.476547687742027,563.603661571064549,563.486642071154051,568.935217937462653,565.432586031973983,560.208340538048674,562.182467934914484,570.910866558593398,564.322072010179909,550.397584089737620,552.015381468348323,557.684850871813182,559.100170362426411,556.912214497897367,553.793412652608708
16,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200012986,Cook_Inlet_75004200012986,75004200012986.000000000000000,75004200012986,75004200012986.000000000000000,47961.449827498210652,43229850.528710417449474,38965900.000000000000000,4264000.000000000000000,9.8635435,16,8152.000000000000000,815200.000000000000000,1,172,171,48.019013738959764,36.524340985226736,391451.000000000000000,172,36,1,39,107,1,1424,831.433119206835727,320.331715833791350,0.000000077093183,68.064933776855469,18.530839338231395,13.613506608701012,16,8152.000000000000000,815200.000000000000000,0.000000077093183,48.666625976562500,48.666625899469317,8.301396947287362,9.226246945979913,67672.987914286568412,3.994858026504517,23.065082550048832,43110900.000000000000000,119000.000000000000000,0.2752724,26977745.824162825942039,62.405364566888764,,,567.018830253767760,563.297762238741257,553.097508258990160,556.635204750862499,554.783694685697583,559.234696791352690,560.819031301726682,564.799560294647335,553.314718985568106,567.045435445271892,562.274966743504820,568.717265283479605,559.304195309026909,549.907743132211749,551.573799225987045,561.038837543507611,558.338203987061206,558.827177690636972,552.787409197600937
17,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200010465,Cook_Inlet_75004200010465,75004200010465.000000000000000,75004200010465,75004200010465.000000000000000,20578.394735783593205,10441625.190407324582338,9048900.000000000000000,1391400.000000000000000,13.3272028,17,15.000000000000000,1500.000000000000000,1,5,4,3.133333333333333,1.543444920372030,47.000000000000000,3,4,5,4,5,1,681,209.032211718052622,167.423214088287295,0.000000022700892,67.576766967773438,24.889787084254568,13.742656730871520,17,15.000000000000000,1500.000000000000000,0.000000105335388,10.402491569519043,10.402491464183655,5.409952679344951,3.348502336742605,81.149290190174256,5.404153347015381,8.875007629394531,10378400.000000000000000,61900.000000000000000,0.5928949,,,460708.330589022429194,4.412228194249619,495.532470510669668,495.603583471602747,435.924727911382320,482.600362270230448,462.290037656440802,502.477778090518029,497.284127197102862,507.617981587535326,489.579424631744018,495.439366697971764,484.355376545516663,503.244941986697881,498.571311721241386,478.404508251707909,432.145555781897031,424.096116790667509,466.307458652250318,464.672884440401901,447.046553016115695
18,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200014411,Cook_Inlet_75004200014411,75004200014411.000000000000000,75004200014411,75004200014411.000000000000000,35702.429899267524888,25663574.966324415057898,21250400.000000000000000,4413700.000000000000000,17.1979542,18,806.000000000000000,80600.000000000000000,0,75,75,28.821339950372188,16.366092199633815,23230.000000000000000,73,23,70,25,55,0,974,319.379171683399647,212.168896825187829,0.000000002202793,72.326301574707031,23.094051516650190,13.778746288569067,18,806.000000000000000,80600.000000000000000,0.000000002202793,24.881118774414062,24.881118772211270,10.781189737012260,5.293370900070698,8689.638928031881733,10.202999591827393,18.700103759765625,25562800.000000000000000,101300.000000000000000,0.3947148,,,531724.990300409728661,2.071905379504360,498.493597898388145,504.343547288116781,447.938004256306215,484.334409456252502,461.141539418913794,498.231275869832302,493.854359838541370,506.071614526925430,485.958125411085121,502.067380593222708,485.933489824771755,504.107870987992214,502.513452093531214,466.525921520594011,446.866636996308387,455.192039343951819,486.358383779505459,472.750879805618013,461.532495738717159
19,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200006640,Cook_Inlet_75004200006640,75004200006640.000000000000000,75004200006640,75004200006640.000000000000000,11841.257027556253888,3978150.012128479313105,3561600.000000000000000,417200.000000000000000,10.4855738,19,4093.000000000000000,409300.000000000000000,30,346,316,217.723918885903004,73.436420790003126,891144.000000000000000,316,205,31,230,306,30,723,315.537674675781886,122.268968987478644,0.000004974560397,67.117271423339844,23.591693610931056,13.946615605331630,19,4093.000000000000000,409300.000000000000000,0.000005665069239,41.842067718505859,41.842062053436621,15.817028189569706,7.207869317134834,64739.096379908805829,15.297456741333008,25.456181335449223,3978800.000000000000000,0.000000000000000,0.0000000,,,266895.725304309395142,6.709041250093755,532.769041637710416,516.127696114102719,493.969960704409687,507.618242949478940,513.268025032743822,517.898617377380560,522.570077135790029,544.616416824336284,504.161577645175043,520.206575841178619,535.266588924604207,534.435966647067403,528.000000000000000,500.671867268227572,496.359918498034631,474.697886743081256,517.148915732791352,511.612923882986593,492.010333284817648
20,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200012680,Cook_Inlet_75004200012680,75004200012680.000000000000000,75004200012680,75004200012680.000000000000000,38591.742896890682459,28307424.999640714377165,20715100.000000000000000,7590000.000000000000000,26.8149548,20,588.000000000000000,58800.000000000000000,2,11,9,5.085034013605439,2.114795747410337,2990.000000000000000,10,4,11,5,8,0,1456,454.792832387100702,354.661632961837427,0.000000022351431,70.441940307617188,25.632330096979654,16.141655538429553,20,588.000000000000000,58800.000000000000000,0.000000046517513,8.823198318481445,8.823198271963932,2.402566363003209,1.928696530268608,1412.709021445886947,2.443570137023926,5.166944169998175,26337600.000000000000000,1967500.000000000000000,6.9510441,3083385.596414471976459,10.892497627225390,19595.067374888461927,0.069222359063522,537.196785203809441,533.636409974754088,507.838403760304232,519.143730648947098,516.034579912922936,520.224121475055881,525.262896085564421,541.865332254596979,516.768692446482532,539.320560359394221,524.843187429333966,543.751233058716593,524.938547284580181,504.699776733619728,500.957136540955503,515.731130593266585,519.352273713277214,522.081730769229125,510.630615114234956
21,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200009093,Cook_Inlet_75004200009093,75004200009093.000000000000000,75004200009093,75004200009093.000000000000000,29979.460428816135391,22003525.122784867882729,17291100.000000000000000,4713000.000000000000000,21.4187355,21,10469.000000000000000,1046900.000000000000000,3,654,651,178.180055401661548,140.178557719359958,1865367.000000000000000,628,9,436,156,356,3,962,325.159297585450872,220.171061503136599,0.000000082211884,66.114387512207031,24.380596507103384,12.352113410807355,21,10469.000000000000000,1046900.000000000000000,0.000000082211884,53.564132690429688,53.564132608217804,21.193511371282021,11.122817902934269,221874.870545951474924,21.309892654418945,36.114524841308601,21793600.000000000000000,210500.000000000000000,0.9566399,,,1421.988008468862972,0.006462546344433,512.640185238207550,515.600957104649638,466.545748292361225,497.967642393917970,478.543094241530866,506.709331082041388,503.766147126163446,512.302593607557242,489.623629232734743,508.245745111138717,498.675783149501228,514.691971041754073,514.117705336730637,477.978822128605600,477.036100188573869,480.620416195165546,498.061347657937574,489.304143318744821,476.424566330821563
22,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200002407,Cook_Inlet_75004200002407,75004200002407.000000000000000,75004200002407,75004200002407.000000000000000,16580.818837582235574,8497399.925700746476650,3319600.000000000000000,5178000.000000000000000,60.9348526,22,1357.000000000000000,135700.000000000000000,0,434,434,132.285924834193054,123.685867644399579,179512.000000000000000,375,2,20,101,324,0,1254,710.241456411226636,278.895734422776627,0.000000000782740,70.854110717773438,23.446116023782594,13.789093037489483,22,1357.000000000000000,135700.000000000000000,0.000000000782740,62.853469848632812,62.853469847850072,32.197906799505439,17.852746608646264,43692.559526928882406,35.871982574462891,52.696256256103517,8497600.000000000000000,0.000000000000000,0.0000000,6869662.368443360552192,80.844286823146632,,,577.374555264959554,576.061391107661962,571.506774109944672,573.796918074504561,573.751242901913770,572.969734454896411,575.221990528031824,575.548585094605414,573.468085106384478,576.210291934689053,575.230531797089611,576.976473221649940,574.892273980348591,570.665806649231286,571.452769727380542,571.845149737282100,572.275488324959838,573.480761527771847,570.120119695575227
23,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200008970,Cook_Inlet_75004200008970,75004200008970.000000000000000,75004200008970,75004200008970.000000000000000,26702.508108983420243,14768974.865385375916958,12123400.000000000000000,2643600.000000000000000,17.9020786,23,245.000000000000000,24500.000000000000000,1,151,150,47.546938775510171,43.663028315146796,11649.000000000000000,99,2,6,38,112,0,1340,431.190539716937451,233.956228673120449,0.000000000077060,79.697479248046875,26.242519536920085,14.219006956448339,23,245.000000000000000,24500.000000000000000,0.000000050754409,45.345169067382812,45.345169016628404,22.245163483177322,12.825386977682074,5450.065053378443736,26.094985961914062,36.441262054443357,14721900.000000000000000,45100.000000000000000,0.3054107,1855494.398423223290592,12.563461007520694,576103.923494530958124,3.900771236633142,550.824452154112578,555.572736507075660,527.464346177280163,530.154418636154219,531.126719429734521,539.370895390911301,545.124344822916896,559.763479379693990,547.487587187653730,547.279779237489265,542.572111019255203,554.072280421190612,540.571338546397783,514.468416062841357,512.220491636760812,524.156768470229508,531.677551296810520,535.785435498515085,518.717037769858848
24,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200005429,Cook_Inlet_75004200005429,75004200005429.000000000000000,75004200005429,75004200005429.000000000000000,46278.955182402445644,37976199.799426265060902,24255800.000000000000000,13720900.000000000000000,36.1297836,24,77.000000000000000,7700.000000000000000,156,184,28,162.935064935064929,6.997843197112082,12546.000000000000000,22,159,165,160,173,156,1662,972.585811826731288,313.265996880287616,0.000004134589744,64.990905761718750,22.634842620839525,12.902097522829960,24,77.000000000000000,7700.000000000000000,0.000004134589744,25.598644256591797,25.598640122002053,10.486395244758553,7.372879484148060,807.452433846408553,7.529495239257812,21.073768997192381,37968600.000000000000000,8100.000000000000000,0.0213289,16825303.527015224099159,44.304863614261414,,,560.448222199404654,555.176618821539023,552.748472089461188,546.649211226887701,548.758307067228998,550.590677968341652,552.034689691310632,564.244897529281161,545.839109243303824,552.906145083699357,553.329936513700773,562.223429102572254,551.406288592740566,543.278568174697966,547.656923850675526,552.562013023772124,549.618255403971716,549.926433839689707,548.571479354448797
25,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200012771,Cook_Inlet_75004200012771,75004200012771.000000000000000,75004200012771,75004200012771.000000000000000,93608.384711565842736,127594800.459216907620430,95842000.000000000000000,31752200.000000000000000,24.8852997,25,9.000000000000000,900.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0,0,0,1081,380.689432591764671,239.737139980021084,0.000000000586859,69.656425476074219,23.404323724589936,12.446819599069684,25,9.000000000000000,900.000000000000000,0.000000001008569,2.444700479507446,2.444700478498878,0.271633388562638,0.768295237990199,2.444700497063738,0.000000002354452,0.488940098614530,126383600.000000000000000,1210600.000000000000000,0.9487892,,,651213.793954006163403,0.510376435097881,516.200152612552188,516.096614465102789,475.168250705996741,497.177244176915110,486.937426492149484,508.034578889548072,505.443648512441086,518.641002056006300,489.992013577702721,517.035960931843988,502.223297220022175,518.924037714792348,514.486155950045145,482.441919825761772,474.915861664153226,481.296722734237676,498.529653231900284,487.959119746759825,482.255931866696244
26,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200012099,Cook_Inlet_75004200012099,75004200012099.000000000000000,75004200012099,75004200012099.000000000000000,131318.384497197897872,266149949.796987801790237,226592200.000000000000000,39564500.000000000000000,14.8651152,26,13439.000000000000000,1343900.000000000000000,0,43,43,20.096807798199293,10.425421591587803,270081.000000000000000,44,30,43,22,33,0,1862,902.555943923272480,460.476063872190650,0.000000000040886,75.052719116210938,17.739086172440906,15.347645709452074,26,13439.000000000000000,1343900.000000000000000,0.000000000040886,22.114625930786133,22.114625930745248,4.505389237106202,2.853000080147083,60547.925957470251888,4.042475700378418,8.368671035766601,264824300.000000000000000,1332400.000000000000000,0.5006074,148690759.927291244268417,55.867288361582879,5370414.553695906884968,2.017815354762350,562.119428489874281,557.970769531763949,550.846714441164522,551.063850796734414,550.626420424885509,553.173627053540827,554.345015786950171,561.376569725668787,550.666200184161085,556.694216785353206,552.923090898720602,561.856008136669175,554.903743903728014,545.206825506941072,548.125175145563730,552.891260764635945,551.436723474053338,552.547698425754106,549.210254396435175
27,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200009218,Cook_Inlet_75004200009218,75004200009218.000000000000000,75004200009218,75004200009218.000000000000000,42764.659028180300083,31572674.965627226978540,22025300.000000000000000,9548700.000000000000000,30.2422886,27,2.000000000000000,200.000000000000000,6,6,0,6.000000000000000,0.000000000000000,12.000000000000000,1,6,6,6,6,4,1727,683.476509153099187,416.096930715469114,0.000000081156131,78.174293518066406,24.952818457823351,15.029275874816154,27,2.000000000000000,200.000000000000000,0.000000155004656,0.000000160039406,0.000000005034750,0.000000157522031,0.000000002517375,0.000000315044062,0.000000157522031,0.000000159535931,31574000.000000000000000,0.000000000000000,0.0000000,20470985.917701952159405,64.837667191609384,,,576.075302464048377,575.421992778864819,565.600053841761564,562.146981693801990,566.534914803308652,565.488832583775775,571.416789130298412,574.733416735291485,565.946110724011191,572.330601127504906,568.206103122829290,573.503293849367651,565.183293215933872,554.615506429338211,552.700728447446863,559.335617913482110,560.150744283269887,559.606711218090595,551.258788876916924
28,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200013577,Cook_Inlet_75004200013577,75004200013577.000000000000000,75004200013577,75004200013577.000000000000000,40592.993340634318884,32875550.133106682449579,26556500.000000000000000,6317900.000000000000000,19.2182980,28,517.000000000000000,51700.000000000000000,5,28,23,9.531914893617015,3.912664406110736,4928.000000000000000,23,9,28,9,13,5,1618,884.825359550294593,249.655110675107778,0.000000130284349,71.767936706542969,17.310215159792040,14.173720694474403,28,517.000000000000000,51700.000000000000000,0.000000130284349,13.862457275390625,13.862457145106276,2.564335677540669,2.602874770599946,1325.761545288525667,2.445283174514771,5.706040191650391,32869000.000000000000000,5400.000000000000000,0.0164262,25533891.498321101069450,77.668332225436103,,,576.026059539879725,575.487989197096226,572.459331272282270,571.348369033313361,572.086530462746055,574.012428452601625,572.841329260882048,574.017851156553093,569.427595882845253,575.217072671056371,575.048460427668488,575.682525049350943,572.899172471163979,569.638302231172361,570.785693001084383,572.698970089771024,572.990675556544488,571.695980928975928,569.330555245148616
29,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200000478,Cook_Inlet_75004200000478,75004200000478.000000000000000,75004200000478,75004200000478.000000000000000,30400.293122648290591,18425724.997220978140831,15473900.000000000000000,2951300.000000000000000,16.0177364,29,5663.000000000000000,566300.000000000000000,2,402,400,119.068691506268479,102.757454825244125,674286.000000000000000,391,28,334,80,275,2,1372,654.372755790983433,320.040555061122689,0.000000130559940,75.097335815429688,30.528256978240364,14.930380027093021,29,5663.000000000000000,566300.000000000000000,0.000000130559940,62.949520111083984,62.949519980524045,27.988045447126165,17.753769845062038,158496.301367075473536,31.285242080688477,49.917668151855466,18365800.000000000000000,59400.000000000000000,0.3223846,5428092.292485854588449,29.459314590359593,,,544.430096327610613,546.628532691936698,532.297869323011014,540.838748360286900,532.402593571664056,536.652284407944535,540.668009212511720,551.605058939653418,530.688013376642289,545.404086182530932,544.983746474267946,558.686178963255884,538.305287040526082,523.964731555831008,525.129898718073719,539.711906678747368,540.445195723528172,533.134762953000859,535.288690090813361
30,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200011012,Cook_Inlet_75004200011012,75004200011012.000000000000000,75004200011012,75004200011012.000000000000000,130223.112208409889718,289799274.851205945014954,239279600.000000000000000,50524100.000000000000000,17.4339046,30,567.000000000000000,56700.000000000000000,0,227,227,49.176366843033506,58.291615669381706,27883.000000000000000,161,0,14,12,140,0,1640,697.391307288361645,412.920971464871684,0.000000000004113,74.844116210937500,19.100873734640675,15.088040966093875,30,567.000000000000000,56700.000000000000000,0.000000000398965,56.590900421142578,56.590900420743615,22.630535332850911,18.804694348167143,12831.513533726467358,24.973039627075195,46.581761932373048,287926200.000000000000000,1877500.000000000000000,0.6478523,156379915.209405153989792,53.961458423143604,14780715.578718068078160,5.100328696925502,565.119066938809965,561.467030345119952,552.078178884173781,555.129403710124961,551.938894550687564,559.409287098447862,558.186528657459576,565.305713301965284,554.276733676028698,562.045226760219521,558.286457408163187,565.193619923262759,558.026552573013873,546.280068403569885,548.788974512565233,549.798671861480557,553.691357647559471,555.244702699942991,549.173337819240373
31,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200006975,Cook_Inlet_75004200006975,75004200006975.000000000000000,75004200006975,75004200006975.000000000000000,23390.316214650498296,19503724.988574687391520,15600900.000000000000000,3901800.000000000000000,20.0064602,31,474.000000000000000,47400.000000000000000,0,17,17,5.472573839662449,4.458468323185834,2594.000000000000000,18,0,16,5,12,0,955,348.840473370352186,202.503882426887856,0.000000000033762,67.810173034667969,23.378758714720458,13.186388419747912,31,474.000000000000000,47400.000000000000000,0.000000000659991,24.345170974731445,24.345170974071454,7.169993002102983,5.265473619447675,3398.576682996813815,5.763715982437134,14.591901588439942,19185200.000000000000000,317500.000000000000000,1.6279798,35119.955693158124632,0.180067939399943,803581.504166010185145,4.120143739909938,533.938249589141151,533.490527612594860,501.444561077099706,517.641796870382450,502.259946949603432,517.844949324838012,519.393948008460825,543.922276256291980,519.922835819126249,523.059551964656407,519.128536082973028,556.186091759612623,525.694733930888674,493.218801440646871,493.830916958846103,496.289604776268334,516.036462720155214,514.678707130212501,504.231381189229126
32,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75004200005415,Cook_Inlet_75004200005415,75004200005415.000000000000000,75004200005415,75004200005415.000000000000000,58540.311553938532597,55250425.248692370951176,43224700.000000000000000,12025500.000000000000000,21.7655315,32,14818.000000000000000,1481800.000000000000000,110,494,384,269.342016466460336,111.596087036952255,3991110.000000000000000,384,125,494,267,429,110,1720,827.042580841334825,282.338306229484090,0.000002883763955,70.695663452148438,22.148336287687442,11.784706410049440,32,14818.000000000000000,1481800.000000000000000,0.000002883763955,61.978977203369141,61.978974319605186,19.757728528145883,11.693341840233325,292770.021330065676011,19.996225357055664,34.501328659057620,55135900.000000000000000,114300.000000000000000,0.2068771,2092982.389843179611489,3.788174263677210,64161.039915600151289,0.116127685220158,528.486707740427050,524.066475777461505,522.983172911595034,519.543751877829550,517.499286880407112,528.565652251027814,518.808284856891646,547.773700366697881,515.977263430726907,535.972742180122850,523.531963685201049,537.295032416177719,527.689420128799725,506.600772485888911,515.821551777188120,529.683175807510793,518.442787537420486,523.723738556596686,521.588511896781029
